name,dastgah,instrument,zero_corssing,spectral_centroid_mean,spectral_centroid_var,spectral_rolloff_mean,spectral_rolloff_var,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_1_var,chroma_2_var,chroma_3_var,chroma_4_var,chroma_5_var,chroma_6_var,chroma_7_var,chroma_8_var,chroma_9_var,chroma_10_var,chroma_11_var,chroma_12_var,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,mfcc_20_mean,mfcc_1_var,mfcc_2_var,mfcc_3_var,mfcc_4_var,mfcc_5_var,mfcc_6_var,mfcc_7_var,mfcc_8_var,mfcc_9_var,mfcc_10_var,mfcc_11_var,mfcc_12_var,mfcc_13_var,mfcc_14_var,mfcc_15_var,mfcc_16_var,mfcc_17_var,mfcc_18_var,mfcc_19_var,mfcc_20_var
آنکه دلم.mp3,D_6,I_2,98985,2494.991052,128413.9361,4563.355739,592823.6586,0.280208498,0.186786219,0.62079215,0.330589026,0.052695252,0.063812099,0.259098262,0.204008549,0.063318245,0.206506968,0.119854532,0.157457337,0.123391546,0.01150551,0.167312652,0.110271923,0.003959215,0.008521886,0.111613244,0.086454183,0.004856704,0.063721202,0.020251924,0.061171345,-317.9949951,35.02864838,-54.50154877,-8.879567146,-46.69964218,-3.552597523,-26.71602821,-9.930671692,-20.26909065,-1.936019897,-8.700158119,18.9023304,11.64910221,15.54297066,-6.790688992,-4.908315182,-11.37164497,-2.044513226,5.081656933,1.640960574,7976.07373,509.8724976,206.4927368,105.8872604,146.7612305,79.39900208,128.8438416,141.0436401,149.9263,233.1561737,355.9039612,238.3512268,535.0968018,615.5770874,311.4402466,282.2662659,79.03158569,85.61489105,220.850235,285.8141785
62.mp3,D_6,I_2,180548,3591.332338,288355.1506,6610.126696,1005996.135,0.602890909,0.30845198,0.293866426,0.397032976,0.239769712,0.173342332,0.257390887,0.311821491,0.550292134,0.267594188,0.353967607,0.510568619,0.121393248,0.091555052,0.067136638,0.089037016,0.031935282,0.02493885,0.058642592,0.052325871,0.124566279,0.031349972,0.085441306,0.091882862,-133.2682648,9.572226524,-33.09893036,18.58436966,-18.23663139,5.252398968,-20.34364319,-7.29777956,-16.93754005,0.808419704,-17.93194962,7.179957867,-8.987262726,7.478914738,-2.598740339,18.60446739,-11.13200855,8.786735535,-4.196502209,1.144984722,3725.562012,556.4431763,174.4976807,136.7399139,127.3809509,65.20824432,88.86251068,60.57387543,57.14949036,67.54629517,94.34959412,83.3799057,102.8164444,177.6981964,171.0686951,136.6766205,152.7168579,159.655304,116.7438354,62.56319427
بدر.mp3,D_6,I_2,93228,2209.377655,127871.7372,3799.043694,1186272.836,0.260820478,0.215044409,0.11479082,0.161286116,0.286069274,0.524753094,0.196593076,0.244302616,0.408279091,0.340393931,0.566136062,0.174484685,0.097224064,0.073516853,0.016100176,0.039441336,0.0713728,0.130853191,0.042566475,0.081813,0.124202028,0.087823033,0.135313809,0.030727847,-223.392746,45.97037506,-84.52651215,-37.84725571,-31.69021225,-10.80008984,-30.59887505,-5.594039917,-16.86459351,2.250001431,-13.79345226,-1.090734124,-11.0513401,5.535122871,2.501422405,18.4057579,13.96852589,5.577885151,-8.791752815,-5.013113499,6865.597656,724.119751,119.2572937,63.71769714,124.3902512,64.41308594,58.2884407,66.0548172,62.65077591,58.04137802,78.26996613,93.25115967,50.97946548,96.5230484,204.1149902,310.2544556,339.8883972,168.0670776,125.9753494,93.5789566
مویه.mp3,D_6,I_2,92723,2443.548914,104800.3885,4644.146917,1190644.437,0.316680908,0.646808505,0.155238032,0.156470001,0.241951063,0.250071138,0.073967554,0.19673045,0.241526008,0.230703071,0.202910379,0.104925372,0.071369529,0.161127955,0.009801986,0.058272526,0.091631472,0.097583219,0.009240686,0.064090826,0.062679589,0.107730202,0.076510057,0.017015297,-180.8691254,39.6195755,-75.22438812,-38.68655777,-38.00133896,-9.585887909,-27.63453865,-5.648899555,-24.99998665,-5.226071358,-16.71725655,15.48970795,1.09572506,21.45145988,-1.324518204,9.820120811,-1.171506166,9.882107735,-8.328170776,-2.799339771,2894.456787,353.7185059,180.7254028,62.45737076,89.920784,107.1104736,60.68862534,53.5594902,45.58324814,74.6807785,67.12093353,201.3442993,128.1572571,229.8910065,277.4447937,148.3347015,186.9686127,153.8667297,96.67957306,83.91802979
رنگ.mp3,D_6,I_2,102095,2464.185743,89897.49315,4594.313885,998958.2824,0.18047002,0.288037986,0.201375201,0.158458278,0.323029548,0.50564611,0.406266958,0.163337901,0.375716001,0.362777889,0.391132057,0.362999111,0.042673491,0.089117981,0.073412448,0.027294377,0.101248987,0.125668973,0.099028051,0.025532696,0.09731371,0.102645449,0.125522479,0.087919563,-162.5728455,41.63974762,-80.03323364,-36.22060776,-33.94296265,-13.05282211,-33.55986786,-7.262871265,-22.56970406,2.15050149,-12.40124321,4.930058479,-8.927522659,7.041166782,-2.224821091,12.94626522,8.12039566,8.383442879,-9.837591171,-1.222819686,2082.548096,326.5732422,144.2335052,72.34633636,60.25973511,65.41668701,51.75645828,79.18002319,42.4185791,63.99718094,63.0159874,134.4149017,111.0086594,154.7541809,137.1917114,141.1452789,225.3334961,177.8862915,99.33611298,75.48303223
حدی.mp3,D_6,I_2,94646,2213.910562,188847.9408,3898.093095,1740477.031,0.140685871,0.393716335,0.264670938,0.141056523,0.273522735,0.22373724,0.155509487,0.152481243,0.434063882,0.50862658,0.274452955,0.197091535,0.014963127,0.123245925,0.10830681,0.026478494,0.091942064,0.063143171,0.036925409,0.031612597,0.107648984,0.157971084,0.08387237,0.061221492,-234.2797089,53.88694382,-80.84659576,-37.09778214,-35.1309166,-12.19321156,-29.47709846,-6.051561832,-22.34318542,-3.514487505,-16.41197968,1.223316669,-5.898099422,11.14122677,3.779179335,13.52725601,8.579540253,12.00541306,-1.443907142,-5.404151917,6629.973633,892.9310913,207.139679,55.99212265,142.9260406,62.76230621,82.36802673,64.3159256,78.32878876,90.56604004,61.0151825,167.6974335,136.5763855,334.1280823,179.6817932,154.2683411,323.9091187,115.9107285,140.0742493,89.26625061
سرنوازی.mp3,D_6,I_2,99043,2494.472477,72991.20018,4678.180045,645239.3291,0.205396503,0.341350108,0.202191189,0.197225004,0.306111395,0.452078521,0.366803616,0.155497402,0.457908809,0.372118443,0.278700024,0.306233138,0.040221035,0.106182851,0.057735909,0.044288851,0.09303917,0.118233539,0.088987641,0.023469673,0.116288267,0.102033302,0.082200713,0.077184364,-136.567627,42.95429611,-79.88555908,-31.05113792,-34.10257339,-10.4826498,-36.83989334,-6.436946869,-19.67656326,1.267154813,-12.98658848,6.955646515,-11.8191967,4.470020771,-9.123353004,8.681384087,4.128672123,8.379570007,-8.567091942,2.09839201,1889.502686,266.2552795,108.9606705,61.14603043,63.50654221,47.61321259,56.44633484,56.62347794,50.24724579,47.43647766,77.34833527,97.02042389,63.40739822,102.2028198,94.97554016,72.21749115,100.2091217,99.48836517,91.39553833,91.21082306
Amir_Molayi-Chahargah-Maabar.mp3,D_6,I_2,52522,1321.579349,164180.7242,2192.695074,1087386.546,0.632445276,0.304885387,0.176275387,0.181801125,0.221685588,0.05946115,0.169903576,0.485899001,0.363824248,0.203003973,0.046764299,0.262380302,0.123601079,0.070577763,0.040097635,0.08111164,0.091868959,0.011643847,0.03307265,0.13350831,0.111478679,0.064935699,0.006171463,0.068970673,-278.7519226,113.9045792,-37.39632797,-5.188948631,-37.59218979,-11.02163315,-10.04049873,-6.351818085,-13.99292564,-6.510687828,-1.259277582,1.790888309,-6.767230988,-1.177675247,-16.22649384,-6.396050453,-4.290872097,-6.318178177,-2.226964712,-2.25311923,11105.99805,1406.70874,613.1421509,156.9952393,272.0861816,104.1781998,132.4507599,84.61878204,89.70657349,68.42733765,56.77248383,44.89456558,57.26558685,43.73469925,63.3977356,57.80109406,43.31442261,105.4884872,75.03024292,69.76862335
Fazlollah_Tavakol-Chahargah-Taknavazan_Jadid133-[AudioTrimmer.com].mp3,D_6,I_2,38263,1256.613483,269609.8425,2206.144993,1615598.618,0.046883889,0.11586564,0.184906662,0.103155948,0.085521057,0.086469412,0.222851828,0.365518898,0.312490314,0.760147631,0.42490381,0.202458486,0.011157039,0.033328649,0.075807042,0.039613459,0.019346746,0.018030787,0.079822727,0.13512376,0.015658071,0.111318357,0.074666515,0.061403103,-325.1566772,123.7036667,-22.19441795,19.40038681,-10.15427685,7.244592667,-6.863423347,-8.871531487,-11.2995472,-14.16714001,-9.368180275,-11.80279446,-10.35513878,-7.53076458,7.088521004,12.84093475,14.39624596,7.293302059,2.953736305,-4.81026125,10537.41699,868.7885132,1730.225952,286.5280151,469.0309448,84.53300476,197.335495,95.9303894,85.68819427,90.82949066,55.32018661,63.74678421,73.88301849,87.23519897,188.3101349,201.6865692,215.0174561,140.5281067,118.2453079,76.38101959
Maghloob-va-Hesar-Faramarz-Payvar.mp3,D_6,I_2,59433,1551.052967,40040.97656,2734.866796,240938.0164,0.276108652,0.110804968,0.143510044,0.09079989,0.128768191,0.217487812,0.200627312,0.615561366,0.526574492,0.334461749,0.05090107,0.166738689,0.105315715,0.020055704,0.04418759,0.013218683,0.037765741,0.100841887,0.02959702,0.138289973,0.125928372,0.112944886,0.00610339,0.054398388,-156.6754608,107.3506699,-67.39940643,-7.497982025,-44.82271576,-26.60575867,-27.49222946,-19.39667702,-17.5268898,-7.664023399,-14.62025356,-11.87628174,-17.62294197,-5.246033192,-9.144026756,-1.14109385,2.991090536,9.399838448,5.152182579,0.006755534,2035.014648,244.3503723,115.0891571,85.09643555,72.89037323,70.56164551,78.04629517,61.47447205,71.28486633,54.72071075,65.71115875,70.33779144,100.2775955,124.3884277,155.0889587,117.2824631,209.7702637,104.9352036,108.6591187,149.8613739
santoor.mp3,D_6,I_2,70839,1877.710181,195589.9577,3407.096064,879262.2839,0.404426306,0.170036405,0.210089296,0.248734802,0.152517885,0.106619865,0.348742813,0.266683668,0.120395161,0.141058728,0.222077787,0.759489834,0.085436478,0.034177136,0.077385105,0.075794563,0.049028955,0.008639714,0.086857952,0.090243928,0.014103844,0.03005225,0.010174657,0.104561605,-216.7663269,99.68828583,-52.82696533,10.85427189,-28.98394012,-7.230647087,-9.700677872,1.430975199,-12.51183319,0.890895784,-9.155991554,7.375641823,-0.421401888,-1.084986448,-5.735532761,-9.322000504,-14.67699242,2.454710245,-9.837677956,-4.314319611,3150.640869,1103.91394,119.4146576,103.5608292,90.55876923,116.3918839,113.4243088,70.06466675,70.77178955,63.42550278,76.28740692,70.40683746,53.10336304,63.83734131,60.7531929,85.24658966,49.38767624,110.0137253,53.77873611,48.32252121
index.html?VALID=TRUE&attid=46683&VALID=TRUE&q=10&g=52511&t=1&w=4,D_6,I_2,80709,1778.887591,338577.3685,2974.04035,1259424.004,0.715180099,0.290806055,0.191080555,0.107704803,0.220701709,0.085043125,0.097708598,0.355389684,0.286217332,0.224513456,0.095557787,0.29277271,0.133100569,0.080019049,0.06484998,0.024924187,0.07379584,0.033628199,0.010893401,0.105287559,0.087739915,0.072274037,0.013086378,0.044259008,-332.8565063,89.53871155,-66.10992432,7.658648968,-26.76021004,-14.3469305,-18.68786049,-13.29893875,-18.56977081,-14.97344875,-21.31737328,-9.785678864,-1.056514621,5.429311752,-0.80289501,-5.94536972,-17.57596779,-8.584952354,-6.331466198,-5.724610329,13610.95313,1086.490601,880.2401123,177.1130524,551.7757568,113.8153305,238.5225983,105.3141556,194.5458984,92.56276703,219.3629761,140.6973724,114.7059555,196.2900848,145.5196533,120.651535,183.3855743,172.0117645,80.40015411,124.8630524
index.html?VALID=TRUE&attid=260045&VALID=TRUE&q=10&g=333678&t=1&w=4,D_6,I_2,58651,1481.835508,371018.7758,2338.060862,1405930.979,0.392730236,0.208882496,0.19927907,0.228050381,0.447219551,0.209120825,0.149200588,0.15407376,0.171140268,0.18049252,0.066216268,0.302758902,0.157246694,0.058847148,0.086752377,0.060565464,0.155178055,0.087398991,0.047932003,0.054873947,0.04361929,0.061990798,0.006507009,0.112732664,-345.3598022,97.1129837,-47.61426163,-6.558888435,-23.40537834,-11.22882748,-19.0747776,-17.28907394,-18.90457153,-5.78844738,-1.406533003,5.459625244,0.585810125,4.107916355,-4.654407024,-6.171791077,-9.212787628,-1.401895404,-4.743674278,1.461769342,18255.60156,1763.162598,808.5061646,137.2967987,277.5550842,82.04027557,174.4021912,124.8515396,113.9094772,114.1023636,136.3232574,141.8246002,147.3284302,228.7781982,179.1170349,111.6347733,95.85389709,76.89793396,112.1599274,106.6980667
index.html?VALID=TRUE&attid=402878&VALID=TRUE&q=10&g=524053&t=1&w=4,D_6,I_2,57632,1450.188491,376687.2121,2465.293426,1158090.674,0.181792334,0.100404888,0.109588966,0.116085865,0.504102468,0.56440109,0.187788576,0.141952991,0.175477192,0.132461518,0.064901188,0.313679606,0.069109671,0.037389617,0.047548354,0.016563931,0.134354085,0.164126813,0.031720221,0.053801261,0.049978204,0.049731348,0.010660891,0.123640396,-242.0338898,80.02274323,-59.31968307,-9.351027489,-31.8858242,-16.56986809,-21.52119064,-15.93603325,-17.83735657,-9.728667259,-3.038477421,-7.324332714,-15.33868408,-8.057779312,-7.822067738,-10.64313793,-11.24680424,0.783470213,4.836914539,13.18966198,12860.11328,1377.723633,934.552063,95.87348938,439.8768311,98.97792053,204.2240448,113.1003418,123.4692841,112.6443253,166.3610687,190.7807922,162.2276001,75.3736496,106.8461914,102.2700424,105.5430679,111.5844116,205.8760834,178.5315399
kamanche-Chargah-Meshkatian-Shajarian-dastan.mp3,D_6,I_1,83956,2083.374606,75599.68365,3289.821774,330863.6188,0.266287088,0.456394911,0.300910413,0.148892447,0.287182599,0.385679543,0.101393804,0.211880803,0.277304411,0.099801205,0.084320292,0.201718777,0.11425592,0.1823643,0.076337479,0.03768488,0.090125851,0.143081069,0.009900167,0.085502863,0.118403055,0.026730502,0.013866154,0.068609215,-299.1878052,55.19174576,-93.12306213,16.46742821,-19.91970634,-3.197757959,-17.52931404,-13.67610455,-10.00658798,2.912851334,6.134101391,4.412880898,5.480918407,8.821875572,6.565399647,-9.282636642,-13.9195919,-3.328250408,-2.031799555,9.241751671,5019.229492,461.3664856,730.0855713,111.1901627,175.2026978,64.36255646,110.223671,40.00191498,37.3757019,25.13973999,48.37530899,29.84913826,42.20659256,28.44940567,42.02082825,27.42706299,50.68893433,64.95426941,144.7843628,322.8684692
Negar_kharkan_kamanche_4gah.m4a,D_6,I_1,91493,2263.161546,804085.6939,3796.318711,2798306.42,0.585307598,0.215293735,0.195971504,0.359932452,0.516876698,0.234851927,0.25589633,0.366552055,0.207674861,0.164742306,0.132151768,0.255051881,0.161240786,0.062856622,0.083889514,0.133003548,0.138132483,0.104667477,0.084307641,0.111434653,0.052549049,0.046610784,0.039860036,0.059257407,-277.5626221,40.09461212,-40.95426941,2.740897417,-30.76632309,-7.320236683,-11.48590469,0.20435591,-14.24040222,5.001647472,0.36983335,2.518558502,-4.201150417,12.4340868,6.807592392,7.120724201,-7.755278111,2.370151997,5.403557777,7.342506409,14181.43652,1867.128906,1568.206055,365.4440918,833.9068604,290.6298523,228.6573944,115.6932297,169.5277863,80.09043884,104.2417984,125.8795242,158.8325043,173.6304932,115.4312134,106.4232559,256.2018127,174.1701202,82.69398499,236.8983459
Ali_Asghar_Bahari-Kereshmeh_Va_Zangooleh-(WWW.IRMP3.IR).mp3,D_6,I_1,55767,1343.476084,17001.84544,2127.395469,113960.2031,0.208583817,0.117958091,0.154279038,0.083260775,0.055314191,0.314112842,0.384657204,0.094864018,0.140488178,0.544408262,0.353128463,0.19953078,0.079547197,0.025980843,0.039917096,0.023892436,0.007202692,0.128315419,0.125432819,0.024912152,0.029249847,0.191216588,0.110708445,0.066907354,-301.9732971,131.8722687,-76.99477386,-25.78678513,-30.69610786,-36.79997253,-18.35622406,0.665104568,-1.169770002,-15.56416607,-2.716941595,-4.348705292,-13.44470024,-3.462326288,3.392497301,1.33075428,-5.606813431,-6.24144125,-3.121237278,0.303978503,3586.810303,319.1957703,749.9481812,72.1078186,134.5600281,116.7527924,63.63677979,52.98703003,58.13184357,55.08330154,44.99098969,51.30043793,51.38032913,40.22979355,44.68437195,69.79935455,53.29463577,42.45052719,88.25545502,118.7863083
pishdaramad4ghahyahaghi.mp3,D_6,I_1,85275,1891.186191,235585.8344,2775.49155,771333.1963,0.3168028,0.134703472,0.091588877,0.048629839,0.140707478,0.126842156,0.197320983,0.474647641,0.315326691,0.100618266,0.032362346,0.157756984,0.137335911,0.055277575,0.03554295,0.006046921,0.069241717,0.068196952,0.078395076,0.184356779,0.124528065,0.029583352,0.004060853,0.056106225,-325.7485962,38.50543976,-64.6703186,-19.18180084,-30.07705498,-19.88665962,-14.25085068,-18.73023224,-10.79254532,5.565795422,6.506300926,-1.934442163,4.891636848,15.66220188,7.658780575,-0.311386615,-7.907809258,-2.823647738,7.371517181,12.31801891,3763.93042,276.0280151,929.1641846,119.391655,187.2379303,100.0394745,87.75832367,49.3791008,51.28270721,147.1839447,142.7056274,180.7697906,212.1359558,446.5042114,321.2881165,175.0069885,307.0004272,539.7282104,222.6271515,201.7017059
sammer_habibi_baste_negar.mp3,D_6,I_1,78383,2027.076223,147824.9526,3233.497114,577711.1869,0.14671734,0.146613076,0.100921556,0.169408381,0.483619988,0.237845555,0.109120443,0.288006276,0.29852277,0.207842231,0.050701477,0.146660656,0.067530982,0.066655621,0.0323532,0.049779106,0.196093753,0.06526272,0.01783826,0.157826006,0.111758158,0.092925951,0.004573652,0.038154766,-235.8679352,40.90126801,-91.70672607,-19.78315544,-44.07978058,-4.079133987,-14.38342953,-12.49664593,-14.18210602,9.125184059,10.87301254,3.127412796,3.545983076,8.238181114,-2.256213427,-3.496651649,-2.466744423,1.191079378,3.951747894,9.394949913,5309.845215,970.8971558,677.9758911,149.4317627,173.9350891,80.68249512,68.6739502,57.2947464,106.6600723,62.13738251,144.2602386,293.8299561,248.4864502,328.1331177,149.4971771,118.2933884,299.3370667,356.6788025,252.278183,176.2649536
5_درآمد_چهارگاه_و_چهارمضراب_بهاری.mp3,D_6,I_1,86421,1889.359066,88236.50048,2944.340529,196610.7569,0.37621665,0.308704197,0.256899387,0.442106545,0.16546008,0.165700659,0.426173061,0.196493864,0.118018858,0.086616673,0.169242054,0.366848409,0.13833043,0.112281725,0.078956537,0.167254448,0.045328341,0.047029503,0.168460026,0.043174833,0.036849856,0.02996657,0.042849477,0.126010746,-322.04422,90.66252899,-59.89157867,11.78265285,7.656058788,-18.08456039,0.718393266,-2.534775019,-1.668755054,5.783409119,10.20692062,14.27377319,20.56923103,22.16398621,11.3099556,1.075708628,-12.12531281,-18.4612751,-5.969762802,6.49105835,4868.245117,369.7740784,1748.346313,145.7820129,138.736557,197.5266113,78.96073151,108.4154892,34.4267807,55.31282806,57.50663376,133.169342,199.1767731,180.4104614,203.272522,187.7947083,98.81275177,169.9357758,101.6629105,79.99092102
اسماعیل زاده (چهارگاه).mp3,D_6,I_1,43635,1044.52361,92419.50726,1746.047775,259582.3164,0.605792463,0.52246505,0.210129678,0.069861561,0.097826079,0.065298319,0.047857214,0.040142208,0.025330568,0.022637846,0.065627366,0.280765772,0.160877734,0.151357025,0.059426948,0.026095541,0.05405635,0.027873805,0.015907774,0.013264244,0.005398236,0.004634566,0.015942734,0.099143229,-268.3500366,163.8083191,-41.78216171,28.63305473,3.400472164,-7.15623951,1.587687254,-22.43848228,7.440367699,0.871934652,-1.127253413,19.00418282,8.772883415,25.49467659,17.40680885,-6.580412865,-2.106122255,-14.88680649,-12.39596367,-5.019925594,1993.151489,683.5708008,313.6061096,98.08889008,169.6076813,87.18273163,39.9455719,61.14073563,40.87311172,38.09423828,57.07297134,67.21742249,46.04825974,96.94103241,114.7626038,90.5899353,57.60033035,48.0253067,51.0450592,44.20812988
6_1_1.mp3,D_6,I_1,143797,3116.63315,128091.1803,4906.578664,879351.9528,0.033722542,0.060803067,0.131263986,0.200505733,0.143457919,0.036943719,0.247617692,0.518360257,0.383831531,0.22072646,0.170572385,0.173896104,0.001374958,0.013208384,0.030713575,0.0792327,0.065592855,0.004328844,0.118906833,0.189757988,0.151114866,0.087904207,0.078311056,0.053540457,-299.6876831,-14.3068552,-43.98184586,6.471278191,-31.38642883,-21.91988564,-26.60422325,-12.08610344,-3.278072119,25.47286797,-2.321032763,-14.43031597,-34.10856628,-18.79901314,-3.739309311,9.413191795,-7.681471348,14.5477953,16.5522213,6.328809738,3002.253174,257.1764832,325.0181274,87.01407623,63.81890869,44.15629959,82.43299866,148.7353973,160.2631378,198.6083679,256.0834351,414.8930969,462.5295105,290.3535767,206.0745392,162.1778107,62.44047546,164.0420685,380.943634,595.4136963
6_1_2.mp3,D_6,I_1,147413,3178.722492,129531.6134,5207.61851,523975.0201,0.065923482,0.041046787,0.119038865,0.150499538,0.123287238,0.050918557,0.227993757,0.50663799,0.471625179,0.239509746,0.089053042,0.203659222,0.02138857,0.005746357,0.028489949,0.036534701,0.054607321,0.011762883,0.095491007,0.181820571,0.161957309,0.089196146,0.025015429,0.079930209,-291.2685852,-12.99047947,-46.90512085,6.430105686,-34.0520668,-20.81975937,-26.3489418,-8.472974777,1.070930123,25.98408508,-4.488022804,-22.28138542,-38.32699966,-16.39533806,-2.11088872,10.96315956,-10.38044357,11.83508205,11.44613361,8.647958755,3181.952637,278.4889832,338.427063,63.80858231,75.21634674,49.57781219,82.28205109,138.4618988,162.628418,161.9346466,338.2662354,437.4742737,365.6072388,347.261261,174.7833405,139.216217,74.04301453,135.1589966,436.1856689,481.3602905
6_1_3.mp3,D_6,I_1,58806,1936.122632,106151.8893,3260.955281,754583.2439,0.168699592,0.128164709,0.111491032,0.097179666,0.35692057,0.536307871,0.397472888,0.255905896,0.080840558,0.09472733,0.054319955,0.081541672,0.044191804,0.054187197,0.053950436,0.02267508,0.130423531,0.17694971,0.141684324,0.127416164,0.015227235,0.023803174,0.005207101,0.007197807,-292.4318848,39.77305222,-60.45606232,16.28299904,-13.416502,-3.929461479,-21.3993721,-21.11168098,-24.95938683,-11.89564228,-22.02963638,-11.67742634,-11.37794971,-10.78718472,-16.76254082,-9.151555061,-14.32577324,7.299395561,12.66942883,26.44466782,7393.521484,510.3056335,530.7709961,134.0599823,92.18254852,57.50049591,79.24233246,69.53077698,65.68832397,36.55591965,74.40739441,43.18918228,35.28050995,41.73027039,44.87776184,54.84469223,136.1074982,207.5770111,274.1221313,369.4466553
61.mp3,D_6,I_1,107750,2404.530728,159098.4973,3862.61831,883483.3322,0.556575537,0.260994136,0.125654832,0.080343857,0.156565621,0.133262143,0.189264148,0.417470604,0.24822703,0.177852452,0.106045492,0.351258844,0.142170563,0.08888568,0.033502869,0.023982519,0.068320036,0.042509157,0.04219247,0.126445293,0.085903533,0.060344506,0.015027682,0.14011161,-295.9943542,17.19849586,-96.81738281,-17.87482452,-50.93495941,-5.612377167,-15.14307404,-12.32438183,-21.7379303,3.313010931,6.374309063,2.539841175,18.56960106,36.05181503,18.9115448,1.009715319,-16.99703026,-16.46879387,-2.536956549,4.997146606,6301.832031,801.5701294,680.0359497,105.3333511,228.7278137,62.31958771,76.10090637,47.43673706,88.20445251,58.5827446,80.26998138,165.163559,165.9474487,297.4239197,233.0749817,168.1248322,134.4628906,104.1842117,149.2720184,78.13726044
Maghloob-Samer-Habibi.mp3,D_6,I_1,108111,2453.969808,305884.8159,3898.001429,1219884.497,0.425811619,0.173137963,0.100541599,0.160548761,0.169146821,0.121462062,0.155786455,0.552734733,0.292818636,0.192980886,0.076604873,0.181649119,0.165218741,0.061606433,0.036812402,0.089221276,0.061167672,0.049060222,0.02357286,0.16208522,0.089511201,0.074020468,0.011890745,0.06770274,-285.7373962,9.428171158,-85.58327484,-11.07978439,-40.79348755,1.344098806,-7.620490551,-12.81259346,-19.52312469,2.487350464,6.894811153,-4.573696613,10.32120228,27.0270195,16.8461113,3.687964916,-7.543488979,-7.175998211,1.00070715,3.614388466,5302.523926,638.9682617,1102.954468,143.6482239,319.0660706,60.65939331,64.72642517,44.33460236,68.68618011,54.46987534,59.01604843,149.4157257,219.0778046,429.4746399,274.9946289,140.0245209,437.7444763,585.258728,155.5636444,125.984642
Naghmeye-Maghloob-Samer-Habibi.mp3,D_6,I_1,77830,1903.269416,305872.6428,3045.806582,977477.3788,0.084917821,0.067436039,0.208174407,0.487473756,0.333539456,0.267732829,0.203367352,0.316959292,0.263069928,0.24383904,0.068376958,0.149556145,0.030122506,0.02196054,0.094167382,0.173166871,0.060076762,0.099762835,0.071422189,0.148875177,0.063744478,0.090949453,0.013906166,0.055411372,-246.0235291,57.7403183,-94.45375061,-18.54567337,-42.18656158,-10.03813553,-15.54797554,-14.52528191,-17.43275452,0.417319089,10.46540356,-7.12451458,-5.523694515,-1.615702868,-5.506803513,4.279511929,10.69182682,10.09200478,2.337134838,2.075758457,4829.914063,1681.926025,1013.187378,159.8305969,252.913269,132.336731,73.57524109,54.95223618,51.80443192,58.2322464,57.80484009,67.66652679,60.59441376,66.32250977,112.7364044,125.9272919,235.4232788,446.0214844,210.5663757,200.3599243
Hoda-Samer-Habibi.mp3,D_6,I_1,81841,2009.246513,252945.1067,3091.347974,1180682.45,0.174800262,0.090690777,0.074450701,0.241483614,0.55667454,0.181356877,0.107761323,0.42930153,0.194762304,0.099046692,0.033813823,0.081030816,0.074556686,0.031186448,0.017423483,0.071299754,0.174311236,0.060993303,0.015920773,0.195203438,0.057542607,0.040959302,0.004853893,0.009948756,-273.4535828,35.26206207,-81.14087677,-13.9938097,-37.85650635,-3.94865942,-9.105010986,-11.72761345,-15.29027748,7.158485889,17.08213043,5.385766983,3.219234467,3.617595673,-2.921806335,-1.747466803,-0.96917969,-0.050108917,0.488956422,4.755022049,7545.466797,748.9646606,1493.557495,242.0965576,353.632019,97.33724213,81.46139526,68.29392242,90.79470825,75.04360962,134.5171661,243.7548065,153.4623108,253.3427582,171.7045746,63.35480499,169.7329407,309.1522827,176.1697998,118.7616119
Pahlavi-Samer-Habibi.mp3,D_6,I_1,88043,2161.51186,263044.56,3481.262283,1200932.45,0.092055105,0.050461888,0.100104153,0.377780229,0.406723022,0.199295238,0.167647049,0.477503598,0.295607865,0.211469814,0.05349227,0.105742216,0.037751306,0.017211815,0.030999137,0.154453471,0.117858559,0.075838968,0.040496226,0.202332631,0.071229123,0.079448193,0.011584229,0.039898418,-270.54599,26.54328346,-87.42757416,-12.02307034,-40.1130867,-0.215421036,-13.16165161,-10.33726025,-16.41220284,3.733024359,12.79319572,-4.741635323,-5.685176373,2.285054684,1.359604836,10.39393997,16.73618889,22.54951096,10.98218536,3.553643942,7533.01416,733.4561157,1362.664429,185.4384003,353.9104919,65.37783051,74.53134918,44.1715889,74.28890991,45.49014282,48.10333252,62.66641998,79.5557785,143.5205536,187.2608185,155.2707672,289.4241943,458.6229248,208.9502258,224.6472015
